t,T,Pc,mdot_fuel,mdot_ox,xv,xv_dot
0.0253,349.376137631615,285596.384422371,0.201848954750449,0.282588536650629,0.72035201004925,20.0996992777102
0.0254,350.930581064185,286443.919587741,0.202346897163547,0.283285656028966,0.722361979977021,19.9773532821067
0.0255,352.475689702874,287285.955238041,0.202841454101685,0.283978035742359,0.724359715305232,19.8554442364876
0.0256,354.011489681114,288122.514813634,0.203332643006556,0.284665700209179,0.726345259728881,19.7339756364526
0.0257,355.538007662048,288953.621893827,0.203820481330714,0.285348673863,0.728318657292526,19.6129508639946
0.0258,357.055270823142,289779.300190359,0.204304986535027,0.286026981149038,0.730279952378925,19.4923731894222
0.0259,358.563306841073,290599.573541027,0.204786176086205,0.286700646520687,0.732229189697867,19.3722457732548
0.026,360.062143876891,291414.465903464,0.205264067454378,0.287369694436129,0.734166414275193,19.2525716680919
0.0261,361.551810561455,292224.001349041,0.205738678110744,0.288034149355042,0.736091671442002,19.1333538204549
0.0262,363.032335981135,293028.204056923,0.206210025525271,0.28869403573538,0.738005006824048,19.0145950726038
0.0263,364.503749663782,293827.098308243,0.206678127164457,0.28934937803024,0.739906466331308,18.8962981643276
0.0264,365.966081564952,294620.708480419,0.207143000489149,0.290000200684808,0.741796096147741,18.7784657347098
0.0265,367.419362054391,295409.059041591,0.207604662952415,0.29064652813338,0.743673942721212,18.6611003238678
0.0266,368.863621902779,296192.174545192,0.208063131997474,0.291288384796463,0.745540052753599,18.5442043746693
0.0267,370.298892268713,296970.079624638,0.208518425055677,0.291925795077948,0.747394473191066,18.4277802344223
0.0268,371.725204685946,297742.79898814,0.208970559544539,0.292558783362355,0.749237251214508,18.3118301565428
0.0269,373.142591050865,298510.357413638,0.209419552865828,0.293187374012159,0.751068434230162,18.1963563021974
0.027,374.551083610208,299272.779743853,0.209865422403694,0.293811591365172,0.752888069860382,18.0813607419233
0.0271,375.950714949019,300030.090881447,0.21030818552286,0.294431459732004,0.754696205934574,17.9668454572245
0.0272,377.341517978834,300782.315784304,0.21074785956685,0.29504700339359,0.756492890480297,17.8528123421454
0.0273,378.723525926098,301529.479460915,0.211184461856271,0.29565824659878,0.758278171714511,17.7392632048222
0.0274,380.096772320807,302271.606965878,0.211618009687139,0.296265213561994,0.760052098034993,17.6261997690112
0.0275,381.461290985371,303008.723395495,0.212048520329248,0.296867928460948,0.761814718011894,17.513623675596
0.0276,382.8171160237,303740.853883485,0.212476011024591,0.297466415434427,0.763566080379454,17.4015364840722
0.0277,384.164281810495,304468.02359679,0.21290049898581,0.298060698580135,0.765306234027861,17.2899396740113
0.0278,385.50282298077,305190.257731483,0.213322001394709,0.298650801952593,0.767035227995262,17.1788346465032
0.0279,386.832774419564,305907.581508777,0.213740535400787,0.299236749561102,0.768753111459913,17.0682227255779
0.028,388.15417125187,306620.020171131,0.214156118119827,0.299818565367758,0.77045993373247,16.9581051596064
0.0281,389.467048832762,307327.598978444,0.21456876663252,0.300396273285528,0.772155744248431,16.8484831226818
0.0282,390.771442737724,308030.343204352,0.214978497983126,0.300969897176376,0.773840592560699,16.7393577159797
0.0283,392.067388753176,308728.278132604,0.215385329178176,0.301539460849446,0.775514528332297,16.6307299690995
0.0284,393.354922867184,309421.429053537,0.215789277185212,0.302104988059296,0.777177601329207,16.5226008413852
0.0285,394.634081260375,310109.821260633,0.21619035893156,0.302666502504184,0.778829861413346,16.4149712232283
0.0286,395.904900297025,310793.480047163,0.216588591303143,0.3032240278244,0.780471358535669,16.3078419373503
0.0287,397.167416516341,311472.430702914,0.216983991143327,0.303777587600657,0.782102142729404,16.2012137400677
0.0288,398.421666623914,312146.698511001,0.217376575251801,0.304327205352521,0.783722264103411,16.0950873225369
0.0289,399.66768748336,312816.308744757,0.217766360383493,0.304872904536891,0.785331772835664,15.9894633119828
0.029,400.905516108128,313481.2866647,0.218153363247517,0.305414708546524,0.786930719166863,15.8843422729074
0.0291,402.135189653486,314141.657515582,0.218537600506151,0.305952640708612,0.788519153394153,15.7797247082824
0.0292,403.35674540867,314797.446523515,0.218919088773852,0.306486724283392,0.790097125864981,15.6756110607226
0.0293,404.570220789203,315448.67889316,0.219297844616293,0.30701698246281,0.791664686971054,15.5720017136432
0.0294,405.77565332938,316095.379805004,0.219673884549441,0.307543438369217,0.793221887142418,15.4688969923993
0.0295,406.973080674907,316737.574412699,0.220047225038655,0.308066115054117,0.794768776841658,15.3662971654089
0.0296,408.162540575703,317375.287840474,0.220417882497821,0.308585035496949,0.796305406558199,15.264202445259
0.0297,409.344070878855,318008.545180611,0.220785873288506,0.309100222603908,0.797831826802725,15.1626129897957
0.0298,410.51770952173,318637.371490997,0.22115121371915,0.309611699206809,0.799348088101704,15.061528903197
0.0299,411.683494525229,319261.791792733,0.221513920044277,0.310119488061988,0.800854240992024,14.9609502370314
0.03,412.841463987196,319881.831067813,0.22187400846374,0.310623611849236,0.802350336015727,14.8608769912987
0.0301,413.991656075967,320497.514256863,0.222231495121982,0.311124093170775,0.803836423714857,14.761309115457
0.0302,415.134109024066,321108.866256943,0.222586396107332,0.311620954550265,0.805312554626403,14.662246509433
0.0303,416.268861122032,321715.911919409,0.222938727451323,0.312114218431852,0.806778779277346,14.563689024618
0.0304,417.395950712399,322318.676047837,0.223288505128028,0.31260390717924,0.808235148179808,14.4656364648483
0.0305,418.515416183792,322917.183396,0.223635745053433,0.313090043074806,0.809681711826293,14.3680885873715
0.0306,419.627295965172,323511.458665905,0.223980463084817,0.313572648318744,0.81111852068503,14.2710451037978
0.0307,420.731628520199,324101.526505889,0.224322675020171,0.314051745028239,0.81254562519541,14.1745056810368
0.0308,421.828452341732,324687.411508761,0.224662396597625,0.314527355236674,0.813963075763513,14.0784699422206
0.0309,422.91780594645,325269.138210005,0.224999643494906,0.314999500892869,0.815370922757735,13.9829374676127
0.031,423.999727869596,325846.731086034,0.225334431328817,0.315468203860344,0.816769216504497,13.8879077955027
0.0311,425.074256659847,326420.214552491,0.225666775654728,0.315933485916619,0.818158007284047,13.7933804230882
0.0312,426.141430874295,326989.612962604,0.225996691966099,0.316395368752539,0.819537345326356,13.6993548073424
0.0313,427.201289073552,327554.950605591,0.226324195694016,0.316853873971623,0.82090728080709,13.6058303658692
0.0314,428.253869816969,328116.251705109,0.226649302206746,0.317309023089445,0.822267863843677,13.5128064777447
0.0315,429.299211657962,328673.540417756,0.226972026809316,0.317760837533043,0.823619144491451,13.4202824843461
0.0316,430.337353139457,329226.840831608,0.227292384743105,0.318209338640347,0.824961172739886,13.3282576901677
0.0317,431.368332789434,329776.176964819,0.227610391185457,0.31865454765964,0.826293998508903,13.2367313636245
0.0318,432.392189116587,330321.572764244,0.227926061249315,0.319096485749041,0.827617671645265,13.1457027378431
0.0319,433.408960606083,330863.052104125,0.228239409982862,0.319535173976007,0.82893224191905,13.055171011441
0.032,434.418685715426,331400.638784803,0.228550452369193,0.319970633316871,0.830237759020194,12.9651353492931
0.0321,435.421402870419,331934.356531485,0.228859203325992,0.320402884656389,0.831534272555123,12.8755948832871
0.0322,436.41715046123,332464.228993039,0.22916567770523,0.320831948787322,0.832821832043452,12.7865487130662
0.0323,437.405966838548,332990.279740841,0.229469890292879,0.32125784641003,0.834100486914758,12.6979959067614
0.0324,438.387890309844,333512.532267648,0.229771855808641,0.321680598132097,0.835370286505435,12.6099355017114
0.0325,439.362959135714,334031.009986521,0.230071588905693,0.32210022446797,0.836631280055606,12.5223665051718
0.0326,440.331211526325,334545.736229778,0.230369104170442,0.322516745838619,0.837883516706123,12.4352878950127
0.0327,441.292685637942,335056.734247983,0.230664416122303,0.322930182571224,0.839127045495624,12.3486986204063
0.0328,442.247419569551,335564.027208976,0.230957539213482,0.323340554898875,0.840361915357665,12.2625976025026
0.0329,443.195451359559,336067.638196932,0.23124848782878,0.323747882960292,0.841588175117915,12.1769837350949
0.033,444.136818982591,336567.590211457,0.231537276285405,0.324152186799567,0.842805873491425,12.0918558852751
0.0331,445.071560346364,337063.906166717,0.231823918832802,0.324553486365923,0.844015059079952,12.0072128940781
0.0332,445.999713288639,337556.6088906,0.232108429652491,0.324951801513487,0.84521578036936,11.9230535771166
0.0333,446.92131557426,338045.721123907,0.23239082285792,0.325347152001088,0.846408085727072,11.8393767252049
0.0334,447.836404892272,338531.26551958,0.232671112494334,0.325739557492067,0.847592023399592,11.7561811049738
0.0335,448.745018853109,339013.264641952,0.232949312538645,0.326129037554103,0.84876764151009,11.6734654594747
0.0336,449.647194985865,339491.740966036,0.233225436899328,0.326515611659059,0.849934988056037,11.5912285087751
0.0337,450.542970735638,339966.716876836,0.233499499416315,0.326899299182841,0.851094110906915,11.5094689505436
0.0338,451.432383460943,340438.214668692,0.233771513860909,0.327280119405273,0.852245057801969,11.4281854606258
0.0339,452.315470431201,340906.256544644,0.234041493935707,0.32765809150999,0.853387876348031,11.3473766936113
0.034,453.192268824295,341370.864615839,0.234309453274529,0.32803323458434,0.854522614017393,11.267041283391
0.0341,454.062815724197,341832.060900945,0.234575405442363,0.328405567619308,0.855649318145732,11.1871778437058
0.0342,454.927148118661,342289.867325608,0.234839363935318,0.328775109509445,0.856768035930102,11.107784968686
0.0343,455.785302896981,342744.305721924,0.235101342180585,0.329141879052819,0.857878814426971,11.0288612333822
0.0344,456.637316847819,343195.397827942,0.235361353536413,0.329505894950978,0.858981700550309,10.9504051942875
0.0345,457.48322665709,343643.165287184,0.235619411292084,0.329867175808917,0.860076741069738,10.8724153898515
0.0346,458.32306890591,344087.629648199,0.235875528667909,0.330225740135072,0.861163982608723,10.7948903409847
0.0347,459.156880068612,344528.812364132,0.236129718815226,0.330581606341316,0.862243471642821,10.7178285515563
0.0348,459.984696510813,344966.734792317,0.236381994816408,0.33093479274297,0.863315254497977,10.6412285088824
0.0349,460.806554487547,345401.418193895,0.236632369684877,0.331285317558828,0.864379377348865,10.5650886842067
0.035,461.622490141445,345832.883733453,0.236880856365135,0.331633198911189,0.865435886217286,10.4894075331737
0.0351,462.432539500988,346261.152478682,0.237127467732791,0.331978454825907,0.866484826970603,10.414183496293
0.0352,463.236738478799,346686.245400058,0.237372216594602,0.332321103232442,0.867526245320233,10.3394149993965
0.0353,464.035122869996,347108.183370541,0.237615115688525,0.332661161963934,0.868560186820172,10.2651004540883
0.0354,464.827728350601,347526.987165295,0.237856177683768,0.332998648757276,0.869586696865581,10.1912382581864
0.0355,465.614590475995,347942.67746143,0.238095415180859,0.333333581253203,0.8706058206914,10.1178267961571
0.0356,466.395744679425,348355.274837755,0.238332840711707,0.33366597699639,0.871617603371015,10.0448644395426
0.0357,467.171226270568,348764.79977456,0.238568466739687,0.333995853435562,0.87262208981497,9.97234954738069
